Time[us],Temp1[C],Temp2[C],acc1x[m/s2],acc1y,acc1z,gyr1x[dps],gyr1y,gyr1z,acc2x,acc2y,acc2z,gyr2x,gyr2y,gyr2z,encoder,correct_encoder,unc_acc1x,unc_acc1y,unc_acc1z,unc_gyr1x,unc_gyr1y,unc_gyr1z,unc_acc2x,unc_acc2y,unc_acc2z,unc_gyr2x,unc_gyr2y,unc_gyr2z
1166410508.0,26.70281792,25.74436188,0.12198404852133338,0.0025060412506706514,9.757803570787795,-0.5487806950496878,0.6707318969543079,0.18292708933582766,-0.032179695424292616,0.04681795781733232,9.805757569484818,-0.6707318969543079,0.18292708933582766,0.12195120190462007,2.42059708,0.0,-0.049663134162816,-0.32739054416281593,9.891062235837184,-0.5487806950496878,0.6707318969543079,0.18292708933582766,-0.139641409292224,-0.043873339292224,9.949524410707777,-0.6707318969543079,0.18292708933582766,0.12195120190462007,26.70281792,25.74436188,1166410508.0,-0.04788403,-0.32561144,9.89284134,-0.00957803,0.01170648,0.00319268,-0.1388637,-0.04309563,9.95030212,-0.01170648,0.00319268,0.00212845,2.42059708,$ ; 26.70281792 ; 25.74436188 ; 1166410508 ; -0.04788403 ; -0.32561144 ; 9.89284134 ; -0.00957803 ; 0.01170648 ; 0.00319268 ; -0.13886370 ; -0.04309563 ; 9.95030212 ; -0.01170648 ; 0.00319268 ; 0.00212845 ; 2.42059708 ; %
1166435835.0,26.51112747,25.98397636,0.11293897833528486,-0.025867544771887758,9.781989312615467,-0.18292708933582766,0.5487806950496878,0.12195120190462007,-0.004114611566916251,0.04225726267691343,9.762915552997983,-0.914634300763548,0.4268294931450678,0.0,2.42051125,-8.58299999997314e-05,-0.059039665980656,-0.355920685980656,9.915204504019343,-0.18292708933582766,0.5487806950496878,0.12195120190462007,-0.11116133850092799,-0.048912088500928,9.906178481499072,-0.914634300763548,0.4268294931450678,0.0,26.51112747,25.98397636,1166435835.0,-0.05746084,-0.35434186,9.91678333,-0.00319268,0.00957803,0.00212845,-0.11013328,-0.04788403,9.90720654,-0.01596338,0.00744958,0.0,2.42051125,$ ; 26.51112747 ; 25.98397636 ; 1166435835 ; -0.05746084 ; -0.35434186 ; 9.91678333 ; -0.00319268 ; 0.00957803 ; 0.00212845 ; -0.11013328 ; -0.04788403 ; 9.90720654 ; -0.01596338 ; 0.00744958 ; 0.00000000 ; 2.42051125 ; %
1166442166.0,26.27151299,25.93605232,0.07908917281091389,-0.02594354916214985,9.7351939816431,-0.3658536057138602,0.5487806950496878,0.3658536057138602,0.03410702119989435,0.004207772929931811,9.758609563286182,-0.4268294931450678,0.30487829124044774,-0.0609758874312076,2.42051125,-8.58299999997314e-05,-0.09230814677195201,-0.355670336771952,9.867570873228047,-0.3658536057138602,0.5487806950496878,0.3658536057138602,-0.072804037463936,-0.087169247463936,9.901440152536065,-0.4268294931450678,0.30487829124044774,-0.0609758874312076,26.27151299,25.93605232,1166442166.0,-0.09097967,-0.35434186,9.86889935,-0.00638535,0.00957803,0.00638535,-0.07182605,-0.08619126,9.90241814,-0.00744958,0.00532113,-0.00106423,2.42051125,$ ; 26.27151299 ; 25.93605232 ; 1166442166 ; -0.09097967 ; -0.35434186 ; 9.86889935 ; -0.00638535 ; 0.00957803 ; 0.00638535 ; -0.07182605 ; -0.08619126 ; 9.90241814 ; -0.00744958 ; 0.00532113 ; -0.00106423 ; 2.42051125 ; %
1166448497.0,26.51112747,25.84020805,0.12227176550630153,0.02183314238863938,9.762536329603064,-0.18292708933582766,0.6707318969543079,0.24390240380924014,-0.008747183101904301,-0.01024073944014687,9.767909431347508,-0.7926830988589281,0.30487829124044774,0.0609758874312076,2.42051125,-8.58299999997314e-05,-0.049462855980656,-0.308036645980656,9.896050914019343,-0.18292708933582766,0.6707318969543079,0.24390240380924014,-0.11579952937064,-0.10143431937064,9.91111708062936,-0.7926830988589281,0.30487829124044774,0.0609758874312076,26.51112747,25.84020805,1166448497.0,-0.04788403,-0.30645782,9.89762974,-0.00319268,0.01170648,0.0042569,-0.11492168,-0.10055647,9.91199493,-0.01383493,0.00532113,0.00106423,2.42051125,$ ; 26.51112747 ; 25.84020805 ; 1166448497 ; -0.04788403 ; -0.30645782 ; 9.89762974 ; -0.00319268 ; 0.01170648 ; 0.00425690 ; -0.11492168 ; -0.10055647 ; 9.91199493 ; -0.01383493 ; 0.00532113 ; 0.00106423 ; 2.42051125 ; %
1166454829.0,26.46320343,25.84020805,0.08439137759536844,-0.030661828652948694,9.787018385576273,-0.3658536057138602,0.6707318969543079,0.3658536057138602,-0.008330644619658911,0.05630298958559738,9.81059129251368,-0.6097560095231004,0.5487806950496878,0.0,2.42051125,-8.58299999997314e-05,-0.08772001494366401,-0.360659014943664,9.920042975056335,-0.3658536057138602,0.6707318969543079,0.3658536057138602,-0.11579952937064,-0.03439666937064,9.95421267062936,-0.6097560095231004,0.5487806950496878,0.0,26.46320343,25.84020805,1166454829.0,-0.08619126,-0.35913026,9.92157173,-0.00638535,0.01170648,0.00638535,-0.11492168,-0.03351882,9.95509052,-0.01064225,0.00957803,0.0,2.42051125,$ ; 26.46320343 ; 25.84020805 ; 1166454829 ; -0.08619126 ; -0.35913026 ; 9.92157173 ; -0.00638535 ; 0.01170648 ; 0.00638535 ; -0.11492168 ; -0.03351882 ; 9.95509052 ; -0.01064225 ; 0.00957803 ; 0.00000000 ; 2.42051125 ; %
1166461160.0,26.79866409,25.84020805,0.11816728147516067,-0.0020310594565605628,9.833432522559995,-0.0609758874312076,0.4878048076184803,0.4268294931450678,-0.022843693208068838,-0.0057590500321738495,9.796339454245334,-0.7317072114277204,0.5487806950496878,0.0609758874312076,2.42042542,-0.0001716599999999069,-0.054551684241232,-0.332279084241232,9.967576475758769,-0.0609758874312076,0.4878048076184803,0.4268294931450678,-0.13016473937064,-0.09664590937064,9.939847480629359,-0.7317072114277204,0.5487806950496878,0.0609758874312076,26.79866409,25.84020805,1166461160.0,-0.05267244,-0.33039984,9.96945572,-0.00106423,0.0085138,0.00744958,-0.12928689,-0.09576806,9.94072533,-0.0127707,0.00957803,0.00106423,2.42042542,$ ; 26.79866409 ; 25.84020805 ; 1166461160 ; -0.05267244 ; -0.33039984 ; 9.96945572 ; -0.00106423 ; 0.00851380 ; 0.00744958 ; -0.12928689 ; -0.09576806 ; 9.94072533 ; -0.01277070 ; 0.00957803 ; 0.00106423 ; 2.42042542 ; %
1166467492.0,26.79866409,25.98397636,0.08346690982488048,-0.06939866135405025,9.749234743798807,-0.30487829124044774,0.6707318969543079,0.24390240380924014,0.029597076820982424,0.0037985152720683164,9.79659894830313,-0.6707318969543079,0.4268294931450678,0.24390240380924014,2.42051125,-8.58299999997314e-05,-0.088070504241232,-0.399316724241232,9.88138529575877,-0.30487829124044774,0.6707318969543079,0.24390240380924014,-0.07764250850092799,-0.087219318500928,9.939697271499071,-0.6707318969543079,0.4268294931450678,0.24390240380924014,26.79866409,25.98397636,1166467492.0,-0.08619126,-0.39743748,9.88326454,-0.00532113,0.01170648,0.0042569,-0.07661445,-0.08619126,9.94072533,-0.01170648,0.00744958,0.0042569,2.42051125,$ ; 26.79866409 ; 25.98397636 ; 1166467492 ; -0.08619126 ; -0.39743748 ; 9.88326454 ; -0.00532113 ; 0.01170648 ; 0.00425690 ; -0.07661445 ; -0.08619126 ; 9.94072533 ; -0.01170648 ; 0.00744958 ; 0.00425690 ; 2.42051125 ; %
1166473823.0,26.55904961,25.93605232,0.09412366903369772,-0.016315822300399584,9.80562188851785,-0.3658536057138602,1.036585502668168,0.30487829124044774,-0.013724551998056639,-0.029390488640667713,9.758295123126928,-0.4878048076184803,0.6097560095231004,-0.18292708933582766,2.42051125,-8.58299999997314e-05,-0.078243345032528,-0.346393935032528,9.939096434967471,-0.3658536057138602,1.036585502668168,0.30487829124044774,-0.120688077463936,-0.120688077463936,9.901440152536065,-0.4878048076184803,0.6097560095231004,-0.18292708933582766,26.55904961,25.93605232,1166473823.0,-0.07661445,-0.34476504,9.94072533,-0.00638535,0.01809183,0.00532113,-0.11971009,-0.11971009,9.90241814,-0.0085138,0.01064225,-0.00319268,2.42051125,$ ; 26.55904961 ; 25.93605232 ; 1166473823 ; -0.07661445 ; -0.34476504 ; 9.94072533 ; -0.00638535 ; 0.01809183 ; 0.00532113 ; -0.11971009 ; -0.11971009 ; 9.90241814 ; -0.00851380 ; 0.01064225 ; -0.00319268 ; 2.42051125 ; %
1166480156.0,26.79866409,25.93605232,0.09268267249118102,-0.07425508382627033,9.725574710131692,-0.18292708933582766,0.4268294931450678,0.4268294931450678,-0.03236871400479093,-0.03474369771123649,9.815267289497726,-0.6097560095231004,0.5487806950496878,0.12195120190462007,2.42042542,-0.0001716599999999069,-0.078493694241232,-0.40410512424123196,9.85744330575877,-0.18292708933582766,0.4268294931450678,0.4268294931450678,-0.13984168746393602,-0.125476477463936,9.958900932536064,-0.6097560095231004,0.5487806950496878,0.12195120190462007,26.79866409,25.93605232,1166480156.0,-0.07661445,-0.40222588,9.85932255,-0.00319268,0.00744958,0.00744958,-0.1388637,-0.12449849,9.95987892,-0.01064225,0.00957803,0.00212845,2.42042542,$ ; 26.79866409 ; 25.93605232 ; 1166480156 ; -0.07661445 ; -0.40222588 ; 9.85932255 ; -0.00319268 ; 0.00744958 ; 0.00744958 ; -0.13886370 ; -0.12449849 ; 9.95987892 ; -0.01064225 ; 0.00957803 ; 0.00212845 ; 2.42042542 ; %
1166486489.0,26.31943512,25.98397636,0.09989583921039573,-0.006253437766316637,9.857741520979092,-0.3658536057138602,0.6097560095231004,0.30487829124044774,0.010555783153378231,0.00365929785628067,9.805961505081275,-0.8536584133323405,0.5487806950496878,0.12195120190462007,2.42042542,-0.0001716599999999069,-0.073204595813376,-0.336566785813376,9.992019164186624,-0.3658536057138602,0.6097560095231004,0.30487829124044774,-0.096796118500928,-0.087219318500928,9.949274061499072,-0.8536584133323405,0.5487806950496878,0.12195120190462007,26.31943512,25.98397636,1166486489.0,-0.07182605,-0.33518824,9.99339771,-0.00638535,0.01064225,0.00532113,-0.09576806,-0.08619126,9.95030212,-0.01489915,0.00957803,0.00212845,2.42042542,$ ; 26.31943512 ; 25.98397636 ; 1166486489 ; -0.07182605 ; -0.33518824 ; 9.99339771 ; -0.00638535 ; 0.01064225 ; 0.00532113 ; -0.09576806 ; -0.08619126 ; 9.95030212 ; -0.01489915 ; 0.00957803 ; 0.00212845 ; 2.42042542 ; %
