Time[us],Temp1[C],Temp2[C],acc1x[m/s2],acc1y,acc1z,gyr1x[dps],gyr1y,gyr1z,acc2x,acc2y,acc2z,gyr2x,gyr2y,gyr2z,encoder,corrected encoder,unc_acc1x,unc_acc1y,unc_acc1z,unc_gyr1x,unc_gyr1y,unc_gyr1z,unc_acc2x,unc_acc2y,unc_acc2z,unc_gyr2x,unc_gyr2y,unc_gyr2z,raw_float[0],raw_float[1],raw_float[2],raw_float[3],raw_float[4],raw_float[5],raw_float[6],raw_float[7],raw_float[8],raw_float[9],raw_float[10],raw_float[11],raw_float[12],raw_float[13],raw_float[14],raw_float[15],raw_teensy_string
11226254303.0,26.12774467,25.2651329,2.4167060086208165,0.052203785940110416,9.490924634167984,-0.24390240380924014,0.4268294931450678,0.24390240380924014,-0.021965928852559297,0.0328249337081972,9.825409729375941,-1.0975608171415807,0.4268294931450678,0.4878048076184803,15.69396973,12.65856743,2.2541596823687837,-0.28369405763121597,9.637877942368783,-0.24390240380924014,0.4268294931450678,0.24390240380924014,-0.12956390085392,-0.05773785085392,9.96917870914608,-1.0975608171415807,0.4268294931450678,0.4878048076184803,26.12774467,25.2651329,11226254303.0,2.25533795,-0.28251579,9.63905621,-0.0042569,0.00744958,0.0042569,-0.12928689,-0.05746084,9.96945572,-0.01915605,0.00744958,0.0085138,15.69396973,$ ; 26.12774467 ; 25.26513290 ; 11226254303 ; 2.25533795 ; -0.28251579 ; 9.63905621 ; -0.00425690 ; 0.00744958 ; 0.00425690 ; -0.12928689 ; -0.05746084 ; 9.96945572 ; -0.01915605 ; 0.00744958 ; 0.00851380 ; 15.69396973 ; %
11226270600.0,26.31943512,25.40890121,2.4118713975654784,-0.005257045016426246,9.505515951948073,-0.30487829124044774,0.3658536057138602,0.3658536057138602,0.0016924971433028293,0.01848539056579798,9.815969829078847,-1.2195120190462008,0.24390240380924014,0.30487829124044774,15.69551468,12.660112380000001,2.2491710041866244,-0.341355185813376,9.652042854186623,-0.30487829124044774,0.3658536057138602,0.3658536057138602,-0.105772099984208,-0.072253269984208,9.959451700015792,-1.2195120190462008,0.24390240380924014,0.30487829124044774,26.31943512,25.40890121,11226270600.0,2.25054955,-0.33997664,9.6534214,-0.00532113,0.00638535,0.00638535,-0.10534488,-0.07182605,9.95987892,-0.0212845,0.0042569,0.00532113,15.69551468,$ ; 26.31943512 ; 25.40890121 ; 11226270600 ; 2.25054955 ; -0.33997664 ; 9.65342140 ; -0.00532113 ; 0.00638535 ; 0.00638535 ; -0.10534488 ; -0.07182605 ; 9.95987892 ; -0.02128450 ; 0.00425690 ; 0.00532113 ; 15.69551468 ; %
11226305075.0,26.27151299,25.45682526,2.3688466907355843,-0.02446881647687956,9.50133415166172,-0.18292708933582766,0.30487829124044774,0.4878048076184803,-0.01777610512680492,-0.0004376257170619575,9.78248853129253,-0.6707318969543079,0.6707318969543079,0.24390240380924014,15.69705963,12.66165733,2.206125493228048,-0.36045873677195195,9.647304523228048,-0.18292708933582766,0.30487829124044774,0.4878048076184803,-0.124975781031648,-0.091456961031648,9.925882838968352,-0.6707318969543079,0.6707318969543079,0.24390240380924014,26.27151299,25.45682526,11226305075.0,2.20745397,-0.35913026,9.648633,-0.00319268,0.00532113,0.0085138,-0.12449849,-0.09097967,9.92636013,-0.01170648,0.01170648,0.0042569,15.69705963,$ ; 26.27151299 ; 25.45682526 ; 11226305075 ; 2.20745397 ; -0.35913026 ; 9.64863300 ; -0.00319268 ; 0.00532113 ; 0.00851380 ; -0.12449849 ; -0.09097967 ; 9.92636013 ; -0.01170648 ; 0.01170648 ; 0.00425690 ; 15.69705963 ; %
11226321372.0,26.31943512,25.60059357,2.4167880517048355,0.07119471384052131,9.509452077812604,-0.18292708933582766,0.4268294931450678,0.30487829124044774,0.015330688411923544,-0.005059017781152935,9.758825284976863,-0.7926830988589281,0.4878048076184803,0.30487829124044774,15.69877625,12.66337395,2.253959404186624,-0.264740745813376,9.656831254186624,-0.18292708933582766,0.4268294931450678,0.30487829124044774,-0.091607170161936,-0.096395560161936,9.901790639838064,-0.7926830988589281,0.4878048076184803,0.30487829124044774,26.31943512,25.60059357,11226321372.0,2.25533795,-0.2633622,9.6582098,-0.00319268,0.00744958,0.00532113,-0.09097967,-0.09576806,9.90241814,-0.01383493,0.0085138,0.00532113,15.69877625,$ ; 26.31943512 ; 25.60059357 ; 11226321372 ; 2.25533795 ; -0.26336220 ; 9.65820980 ; -0.00319268 ; 0.00744958 ; 0.00532113 ; -0.09097967 ; -0.09576806 ; 9.90241814 ; -0.01383493 ; 0.00851380 ; 0.00532113 ; 15.69877625 ; %
11226335667.0,26.0318985,25.50474739,2.3881816360188544,0.01880439686815494,9.496286316775699,0.18292708933582766,0.3658536057138602,0.6707318969543079,-0.007728921079806514,0.06595282254910076,9.839478415356773,-1.0975608171415807,0.4268294931450678,0.6097560095231004,15.70075035,12.66534805,2.2255294324472,-0.3171127475528,9.6427664724472,0.18292708933582766,0.3658536057138602,0.6707318969543079,-0.115449040073072,-0.024469380073072002,9.983293559926928,-1.0975608171415807,0.4268294931450678,0.6097560095231004,26.0318985,25.50474739,11226335667.0,2.22660756,-0.31603462,9.6438446,0.00319268,0.00638535,0.01170648,-0.11492168,-0.02394202,9.98382092,-0.01915605,0.00744958,0.01064225,15.70075035,$ ; 26.03189850 ; 25.50474739 ; 11226335667 ; 2.22660756 ; -0.31603462 ; 9.64384460 ; 0.00319268 ; 0.00638535 ; 0.01170648 ; -0.11492168 ; -0.02394202 ; 9.98382092 ; -0.01915605 ; 0.00744958 ; 0.01064225 ; 15.70075035 ; %
11226352164.0,25.93605232,25.2651329,2.364555589004162,0.04275315421901254,9.505773493288341,0.12195120190462007,0.24390240380924014,0.3658536057138602,-0.026902786740840456,0.03776595239981344,9.806319885660834,-0.7317072114277204,0.6097560095231004,0.12195120190462007,15.70281029,12.667407990000001,2.201687582536064,-0.293070607463936,9.652443412536064,0.12195120190462007,0.24390240380924014,0.3658536057138602,-0.13435231085392002,-0.05294945085392,9.95002510914608,-0.7317072114277204,0.6097560095231004,0.12195120190462007,25.93605232,25.2651329,11226352164.0,2.20266557,-0.29209262,9.6534214,0.00212845,0.0042569,0.00638535,-0.1340753,-0.05267244,9.95030212,-0.0127707,0.01064225,0.00212845,15.70281029,$ ; 25.93605232 ; 25.26513290 ; 11226352164 ; 2.20266557 ; -0.29209262 ; 9.65342140 ; 0.00212845 ; 0.00425690 ; 0.00638535 ; -0.13407530 ; -0.05267244 ; 9.95030212 ; -0.01277070 ; 0.01064225 ; 0.00212845 ; 15.70281029 ; %
11226366463.0,25.98397636,25.60059357,2.4217313872559894,0.014207020010172485,9.50087043380985,-0.12195120190462007,0.24390240380924014,0.12195120190462007,-0.03658877460634634,0.11849503872838718,9.824739948714777,-0.6707318969543079,0.7317072114277204,0.18292708933582766,15.70478439,12.669382090000001,2.2590982914990723,-0.32185106850092804,9.647604941499072,-0.12195120190462007,0.24390240380924014,0.12195120190462007,-0.144279600161936,0.028102919838063997,9.968828219838063,-0.6707318969543079,0.7317072114277204,0.18292708933582766,25.98397636,25.60059357,11226366463.0,2.26012635,-0.32082301,9.648633,-0.00212845,0.0042569,0.00212845,-0.1436521,0.02873042,9.96945572,-0.01170648,0.0127707,0.00319268,15.70478439,$ ; 25.98397636 ; 25.60059357 ; 11226366463 ; 2.26012635 ; -0.32082301 ; 9.64863300 ; -0.00212845 ; 0.00425690 ; 0.00212845 ; -0.14365210 ; 0.02873042 ; 9.96945572 ; -0.01170648 ; 0.01277070 ; 0.00319268 ; 15.70478439 ; %
11226402761.0,25.79228401,25.79228401,2.427418320802069,0.05762822768565939,9.547882331373208,0.12195120190462007,0.4268294931450678,0.18292708933582766,0.0009358689261201014,0.028039633001731148,9.772708349425367,-1.1585367045727883,0.4268294931450678,0.30487829124044774,15.70684433,12.67144203,2.264086971666352,-0.278555178333648,9.69568921166635,0.12195120190462007,0.4268294931450678,0.18292708933582766,-0.106172658333648,-0.063077018333648,9.91595555166635,-1.1585367045727883,0.4268294931450678,0.30487829124044774,25.79228401,25.79228401,11226402761.0,2.26491475,-0.2777274,9.69651699,0.00212845,0.00744958,0.00319268,-0.10534488,-0.06224924,9.91678333,-0.02022028,0.00744958,0.00532113,15.70684433,$ ; 25.79228401 ; 25.79228401 ; 11226402761 ; 2.26491475 ; -0.27772740 ; 9.69651699 ; 0.00212845 ; 0.00744958 ; 0.00319268 ; -0.10534488 ; -0.06224924 ; 9.91678333 ; -0.02022028 ; 0.00744958 ; 0.00532113 ; 15.70684433 ; %
11226417257.0,26.12774467,25.31305504,2.430781317115914,-0.005128121692717767,9.477206670054263,0.0,0.4878048076184803,0.12195120190462007,-0.007976277890121605,0.0570659519253168,9.78734280477238,-0.7926830988589281,1.036585502668168,0.30487829124044774,15.7089901,12.6735878,2.2685248823687836,-0.341154907631216,9.623512742368783,0.0,0.4878048076184803,0.12195120190462007,-0.11524875990579199,-0.033845899905792,9.930821450094209,-0.7926830988589281,1.036585502668168,0.30487829124044774,26.12774467,25.31305504,11226417257.0,2.26970315,-0.33997664,9.62469101,0.0,0.0085138,0.00212845,-0.11492168,-0.03351882,9.93114853,-0.01383493,0.01809183,0.00532113,15.7089901,$ ; 26.12774467 ; 25.31305504 ; 11226417257 ; 2.26970315 ; -0.33997664 ; 9.62469101 ; 0.00000000 ; 0.00851380 ; 0.00212845 ; -0.11492168 ; -0.03351882 ; 9.93114853 ; -0.01383493 ; 0.01809183 ; 0.00532113 ; 15.70899010 ; %
11226433556.0,25.98397636,25.50474739,2.455287903243662,2.963634520920726e-05,9.51022843361674,-0.12195120190462007,0.5487806950496878,0.0609758874312076,0.016080845025711235,0.0517623092712816,9.830188709397966,-0.914634300763548,0.5487806950496878,0.30487829124044774,15.71087837,12.67547607,2.2926170814990723,-0.33621629850092805,9.657181741499071,-0.12195120190462007,0.5487806950496878,0.0609758874312076,-0.091507030073072,-0.038834590073071995,9.973716759926928,-0.914634300763548,0.5487806950496878,0.30487829124044774,25.98397636,25.50474739,11226433556.0,2.29364514,-0.33518824,9.6582098,-0.00212845,0.00957803,0.00106423,-0.09097967,-0.03830723,9.97424412,-0.01596338,0.00957803,0.00532113,15.71087837,$ ; 25.98397636 ; 25.50474739 ; 11226433556 ; 2.29364514 ; -0.33518824 ; 9.65820980 ; -0.00212845 ; 0.00957803 ; 0.00106423 ; -0.09097967 ; -0.03830723 ; 9.97424412 ; -0.01596338 ; 0.00957803 ; 0.00532113 ; 15.71087837 ; %
