Time[us],Temp1[C],Temp2[C],acc1x[m/s2],acc1y,acc1z,gyr1x[dps],gyr1y,gyr1z,acc2x,acc2y,acc2z,gyr2x,gyr2y,gyr2z,unc_acc1x,unc_acc1y,unc_acc1z,unc_gyr1x,unc_gyr1y,unc_gyr1z,unc_acc2x,unc_acc2y,unc_acc2z,unc_gyr2x,unc_gyr2y,unc_gyr2z,raw_float[0],raw_float[1],raw_float[2],raw_float[3],raw_float[4],raw_float[5],raw_float[6],raw_float[7],raw_float[8],raw_float[9],raw_float[10],raw_float[11],raw_float[12],raw_float[13],raw_float[14],raw_teensy_string
2032330939.0,31.54302597,32.98071289,0.18856573162954804,-0.08827194382556174,9.762690953845532,0.0,0.7926830988589281,0.24390240380924014,-0.07400870139184693,-0.08916839103670172,9.72206758627482,-0.7926830988589281,0.3658536057138602,-0.12195120190462007,0.017105866466544002,-0.418638833533456,9.895581986466544,0.0,0.7926830988589281,0.24390240380924014,-0.180720768827472,-0.180720768827472,9.865349491172527,-0.7926830988589281,0.3658536057138602,-0.12195120190462007,31.54302597,32.98071289,2032330939.0,0.02394202,-0.41180268,9.90241814,0.0,0.01383493,0.0042569,-0.17238252,-0.17238252,9.87368774,-0.01383493,0.00638535,-0.00212845,$ ; 31.54302597 ; 32.98071289 ; 2032330939 ; 0.02394202 ; -0.41180268 ; 9.90241814 ; 0.00000000 ; 0.01383493 ; 0.00425690 ; -0.17238252 ; -0.17238252 ; 9.87368774 ; -0.01383493 ; 0.00638535 ; -0.00212845 ; %
2032337036.0,31.30341148,32.98071289,0.12609683298590468,-0.04545569917128785,9.71567492063087,-0.18292708933582766,0.7317072114277204,0.4268294931450678,-0.06972991581351896,-0.06468749534036551,9.660172963583802,-0.9756096152369605,0.6707318969543079,-0.18292708933582766,-0.044893034314304,-0.375292864314304,9.847948345685696,-0.18292708933582766,0.7317072114277204,0.4268294931450678,-0.175932368827472,-0.156778758827472,9.803100311172527,-0.9756096152369605,0.6707318969543079,-0.18292708933582766,31.30341148,32.98071289,2032337036.0,-0.03830723,-0.36870706,9.85453415,-0.00319268,0.0127707,0.00744958,-0.16759412,-0.14844051,9.81143856,-0.0170276,0.01170648,-0.00319268,$ ; 31.30341148 ; 32.98071289 ; 2032337036 ; -0.03830723 ; -0.36870706 ; 9.85453415 ; -0.00319268 ; 0.01277070 ; 0.00744958 ; -0.16759412 ; -0.14844051 ; 9.81143856 ; -0.01702760 ; 0.01170648 ; -0.00319268 ; %
2032343133.0,31.44717979,33.17240143,0.15942094552068548,-0.07413392482852499,9.720301403886818,0.0609758874312076,0.6097560095231004,0.12195120190462007,-0.049839180171661134,-0.10416385556636276,9.779215410056425,-0.4878048076184803,0.30487829124044774,-0.12195120190462007,-0.011524413444592001,-0.404173493444592,9.852586536555407,0.0609758874312076,0.6097560095231004,0.12195120190462007,-0.15697903501406402,-0.19528625501406402,9.922610004985936,-0.4878048076184803,0.30487829124044774,-0.12195120190462007,31.44717979,33.17240143,2032343133.0,-0.0047884,-0.39743748,9.85932255,0.00106423,0.01064225,0.00212845,-0.14844051,-0.18674773,9.93114853,-0.0085138,0.00532113,-0.00212845,$ ; 31.44717979 ; 33.17240143 ; 2032343133 ; -0.00478840 ; -0.39743748 ; 9.85932255 ; 0.00106423 ; 0.01064225 ; 0.00212845 ; -0.14844051 ; -0.18674773 ; 9.93114853 ; -0.00851380 ; 0.00532113 ; -0.00212845 ; %
2032349231.0,31.5909481,33.1244812,0.1403089618730904,-0.05997344912679788,9.729606116578601,-0.30487829124044774,0.3658536057138602,0.3658536057138602,-0.06910769573274021,-0.003463484441902,9.745554397422561,-0.5487806950496878,0.30487829124044774,0.12195120190462007,-0.03082824257488,-0.38995848257487997,9.86201312742512,-0.30487829124044774,0.3658536057138602,0.3658536057138602,-0.17608257795776,-0.09467971795776,9.889141282042239,-0.5487806950496878,0.30487829124044774,0.12195120190462007,31.5909481,33.1244812,2032349231.0,-0.02394202,-0.38307226,9.86889935,-0.00532113,0.00638535,0.00638535,-0.16759412,-0.08619126,9.89762974,-0.00957803,0.00532113,0.00212845,$ ; 31.59094810 ; 33.12448120 ; 2032349231 ; -0.02394202 ; -0.38307226 ; 9.86889935 ; -0.00532113 ; 0.00638535 ; 0.00638535 ; -0.16759412 ; -0.08619126 ; 9.89762974 ; -0.00957803 ; 0.00532113 ; 0.00212845 ; %
2032361426.0,31.54302597,33.02863312,0.19857176642099553,-0.10241424381805866,9.795859008344188,-0.30487829124044774,0.6097560095231004,0.4268294931450678,-0.04048849992221958,-0.05574587829917043,9.731733810558785,-0.914634300763548,0.30487829124044774,-0.12195120190462007,0.026682666466544,-0.433004063533456,9.929100776466544,-0.30487829124044774,0.6097560095231004,0.4268294931450678,-0.147252015883776,-0.147252015883776,9.874876224116225,-0.914634300763548,0.30487829124044774,-0.12195120190462007,31.54302597,33.02863312,2032361426.0,0.03351882,-0.42616791,9.93593693,-0.00532113,0.01064225,0.00744958,-0.1388637,-0.1388637,9.88326454,-0.01596338,0.00532113,-0.00212845,$ ; 31.54302597 ; 33.02863312 ; 2032361426 ; 0.03351882 ; -0.42616791 ; 9.93593693 ; -0.00532113 ; 0.01064225 ; 0.00744958 ; -0.13886370 ; -0.13886370 ; 9.88326454 ; -0.01596338 ; 0.00532113 ; -0.00212845 ; %
2032367523.0,31.44717979,32.78902054,0.2078360399092251,-0.09286446828599673,9.767426337072788,-0.0609758874312076,0.5487806950496878,0.0,-0.049989643586239314,-0.04574535937953293,9.708083983443311,-0.8536584133323405,0.30487829124044774,-0.0609758874312076,0.036359616555408,-0.423327123444592,9.900470526555408,-0.0609758874312076,0.5487806950496878,0.0,-0.156578478660192,-0.137424858660192,9.851184581339806,-0.8536584133323405,0.30487829124044774,-0.0609758874312076,31.44717979,32.78902054,2032367523.0,0.04309563,-0.41659111,9.90720654,-0.00106423,0.00957803,0.0,-0.14844051,-0.12928689,9.85932255,-0.01489915,0.00532113,-0.00106423,$ ; 31.44717979 ; 32.78902054 ; 2032367523 ; 0.04309563 ; -0.41659111 ; 9.90720654 ; -0.00106423 ; 0.00957803 ; 0.00000000 ; -0.14844051 ; -0.12928689 ; 9.85932255 ; -0.01489915 ; 0.00532113 ; -0.00106423 ; %
2032379719.0,31.54302597,33.31616974,0.18368078471466828,0.007164494047358269,9.747595033122721,0.0,0.6707318969543079,0.30487829124044774,-0.059876983558012055,-0.013067888392866258,9.73117555990695,-0.6707318969543079,0.12195120190462007,0.0609758874312076,0.012317456466544004,-0.322870773533456,9.881216786466544,0.0,0.6707318969543079,0.30487829124044774,-0.166706044144352,-0.104456794144352,9.874575805855649,-0.6707318969543079,0.12195120190462007,0.0609758874312076,31.54302597,33.31616974,2032379719.0,0.01915361,-0.31603462,9.88805294,0.0,0.01170648,0.00532113,-0.15801731,-0.09576806,9.88326454,-0.01170648,0.00212845,0.00106423,$ ; 31.54302597 ; 33.31616974 ; 2032379719 ; 0.01915361 ; -0.31603462 ; 9.88805294 ; 0.00000000 ; 0.01170648 ; 0.00532113 ; -0.15801731 ; -0.09576806 ; 9.88326454 ; -0.01170648 ; 0.00212845 ; 0.00106423 ; %
2032385817.0,31.73471642,33.02863312,0.26467560167312637,-0.0691716453921627,9.752304057166288,-0.18292708933582766,0.30487829124044774,0.0609758874312076,-0.030819743788838075,-0.022339454968778812,9.741253698932827,-0.7926830988589281,0.12195120190462007,0.12195120190462007,0.09352003828438399,-0.39968551171561595,9.885804908284383,-0.18292708933582766,0.30487829124044774,0.0609758874312076,-0.137675205883776,-0.113733195883776,9.884453024116224,-0.7926830988589281,0.12195120190462007,0.12195120190462007,31.73471642,33.02863312,2032385817.0,0.10055647,-0.39264908,9.89284134,-0.00319268,0.00532113,0.00106423,-0.12928689,-0.10534488,9.89284134,-0.01383493,0.00212845,0.00212845,$ ; 31.73471642 ; 33.02863312 ; 2032385817 ; 0.10055647 ; -0.39264908 ; 9.89284134 ; -0.00319268 ; 0.00532113 ; 0.00106423 ; -0.12928689 ; -0.10534488 ; 9.89284134 ; -0.01383493 ; 0.00212845 ; 0.00212845 ; %
2032398015.0,31.5909481,32.98071289,0.22630828826741617,-0.040597217017433705,9.728800668173085,0.0,0.6707318969543079,0.3658536057138602,0.021922869220409726,0.011235026479877085,9.751177165972305,-0.8536584133323405,0.12195120190462007,0.0,0.05536301742512,-0.37080488257488,9.86201312742512,0.0,0.6707318969543079,0.3658536057138602,-0.084952698827472,-0.080164298827472,9.894079891172527,-0.8536584133323405,0.12195120190462007,0.0,31.5909481,32.98071289,2032398015.0,0.06224924,-0.36391866,9.86889935,0.0,0.01170648,0.00638535,-0.07661445,-0.07182605,9.90241814,-0.01489915,0.00212845,0.0,$ ; 31.59094810 ; 32.98071289 ; 2032398015 ; 0.06224924 ; -0.36391866 ; 9.86889935 ; 0.00000000 ; 0.01170648 ; 0.00638535 ; -0.07661445 ; -0.07182605 ; 9.90241814 ; -0.01489915 ; 0.00212845 ; 0.00000000 ; %
2032410212.0,31.39925766,33.02863312,0.1981080411662917,-0.049949927744330005,9.74820617496757,-0.30487829124044774,0.4268294931450678,0.24390240380924014,-0.050426554391863894,-0.026653382928185854,9.683989673079887,-0.914634300763548,0.24390240380924014,0.3658536057138602,0.026832875596831996,-0.380181404403168,9.881366995596832,-0.30487829124044774,0.4268294931450678,0.24390240380924014,-0.156828825883776,-0.118521595883776,9.826992234116224,-0.914634300763548,0.24390240380924014,0.3658536057138602,31.39925766,33.02863312,2032410212.0,0.03351882,-0.37349546,9.88805294,-0.00532113,0.00744958,0.0042569,-0.14844051,-0.11013328,9.83538055,-0.01596338,0.0042569,0.00638535,$ ; 31.39925766 ; 33.02863312 ; 2032410212 ; 0.03351882 ; -0.37349546 ; 9.88805294 ; -0.00532113 ; 0.00744958 ; 0.00425690 ; -0.14844051 ; -0.11013328 ; 9.83538055 ; -0.01596338 ; 0.00425690 ; 0.00638535 ; %
