Time[us],Temp1[C],Temp2[C],acc1x[m/s2],acc1y,acc1z,gyr1x[dps],gyr1y,gyr1z,acc2x,acc2y,acc2z,gyr2x,gyr2y,gyr2z,unc_acc1x,unc_acc1y,unc_acc1z,unc_gyr1x,unc_gyr1y,unc_gyr1z,unc_acc2x,unc_acc2y,unc_acc2z,unc_gyr2x,unc_gyr2y,unc_gyr2z,raw_float[0],raw_float[1],raw_float[2],raw_float[3],raw_float[4],raw_float[5],raw_float[6],raw_float[7],raw_float[8],raw_float[9],raw_float[10],raw_float[11],raw_float[12],raw_float[13],raw_float[14],raw_teensy_string
1821587215.0,31.30341148,33.17240143,0.2037165107269647,0.01725015410940262,9.794884207951684,-0.18292708933582766,0.3658536057138602,0.18292708933582766,-0.04585788953593683,-0.002797844306955301,9.674303114568492,-0.914634300763548,0.30487829124044774,0.12195120190462007,0.031721425685696,-0.313043624314304,9.929351125685697,-0.18292708933582766,0.3658536057138602,0.18292708933582766,-0.15219062501406402,-0.09472978501406401,9.817265234985936,-0.914634300763548,0.30487829124044774,0.12195120190462007,31.30341148,33.17240143,1821587215.0,0.03830723,-0.30645782,9.93593693,-0.00319268,0.00638535,0.00319268,-0.1436521,-0.08619126,9.82580376,-0.01596338,0.00532113,0.00212845,$ ; 31.30341148 ; 33.17240143 ; 1821587215 ; 0.03830723 ; -0.30645782 ; 9.93593693 ; -0.00319268 ; 0.00638535 ; 0.00319268 ; -0.14365210 ; -0.08619126 ; 9.82580376 ; -0.01596338 ; 0.00532113 ; 0.00212845 ; %
1821593315.0,31.63887215,33.17240143,0.19138238443613614,-0.012585728221930064,9.624696371392632,-0.12195120190462007,0.6097560095231004,0.24390240380924014,-0.05932540821745567,0.08235393082045857,9.769180610515122,-0.8536584133323405,0.24390240380924014,0.18292708933582766,0.02179412637768,-0.34212453362232,9.756618276377681,-0.12195120190462007,0.6097560095231004,0.24390240380924014,-0.166555835014064,-0.008538525014064002,9.913033204985936,-0.8536584133323405,0.24390240380924014,0.18292708933582766,31.63887215,33.17240143,1821593315.0,0.02873042,-0.33518824,9.76355457,-0.00212845,0.01064225,0.0042569,-0.15801731,0.0,9.92157173,-0.01489915,0.0042569,0.00319268,$ ; 31.63887215 ; 33.17240143 ; 1821593315 ; 0.02873042 ; -0.33518824 ; 9.76355457 ; -0.00212845 ; 0.01064225 ; 0.00425690 ; -0.15801731 ; 0.00000000 ; 9.92157173 ; -0.01489915 ; 0.00425690 ; 0.00319268 ; %
1821599412.0,31.63887215,33.02863312,0.2362382586287377,-0.011828854734989205,9.756766296468204,-0.18292708933582766,0.6097560095231004,0.18292708933582766,-0.01193492214149655,-0.017246056175801,9.712840578088986,-0.8536584133323405,0.0609758874312076,0.24390240380924014,0.06488975637767999,-0.34212453362232,9.89069344637768,-0.18292708933582766,0.6097560095231004,0.18292708933582766,-0.118521595883776,-0.108944785883776,9.855722634116225,-0.8536584133323405,0.0609758874312076,0.24390240380924014,31.63887215,33.02863312,1821599412.0,0.07182605,-0.33518824,9.89762974,-0.00319268,0.01064225,0.00319268,-0.11013328,-0.10055647,9.86411095,-0.01489915,0.00106423,0.0042569,$ ; 31.63887215 ; 33.02863312 ; 1821599412 ; 0.07182605 ; -0.33518824 ; 9.89762974 ; -0.00319268 ; 0.01064225 ; 0.00319268 ; -0.11013328 ; -0.10055647 ; 9.86411095 ; -0.01489915 ; 0.00106423 ; 0.00425690 ; %
1821605510.0,31.44717979,32.88486481,0.17908370582157337,-0.050016514914676236,9.757750072977924,0.0,0.6097560095231004,0.3658536057138602,-0.021071509755697132,-0.026988380973393192,9.746253488749602,-0.914634300763548,0.30487829124044774,-0.18292708933582766,0.007629196555408,-0.380231473444592,9.890893726555406,0.0,0.6097560095231004,0.3658536057138602,-0.127948196753488,-0.118371386753488,9.889391633246511,-0.914634300763548,0.30487829124044774,-0.18292708933582766,31.44717979,32.88486481,1821605510.0,0.01436521,-0.37349546,9.89762974,0.0,0.01064225,0.00638535,-0.11971009,-0.11013328,9.89762974,-0.01596338,0.00532113,-0.00319268,$ ; 31.44717979 ; 32.88486481 ; 1821605510 ; 0.01436521 ; -0.37349546 ; 9.89762974 ; 0.00000000 ; 0.01064225 ; 0.00638535 ; -0.11971009 ; -0.11013328 ; 9.89762974 ; -0.01596338 ; 0.00532113 ; -0.00319268 ; %
1821611607.0,31.44717979,33.17240143,0.21780506928051538,-0.00675708092420627,9.790144689287649,-0.18292708933582766,0.4268294931450678,0.12195120190462007,-0.11642376391864273,-0.08078962104700904,9.816688257572281,-0.6097560095231004,0.5487806950496878,-0.24390240380924014,0.045936426555408,-0.337135853444592,9.924412516555407,-0.18292708933582766,0.4268294931450678,0.12195120190462007,-0.22401667501406403,-0.171344245014064,9.960917194985935,-0.6097560095231004,0.5487806950496878,-0.24390240380924014,31.44717979,33.17240143,1821611607.0,0.05267244,-0.33039984,9.93114853,-0.00319268,0.00744958,0.00212845,-0.21547815,-0.16280572,9.96945572,-0.01064225,0.00957803,-0.0042569,$ ; 31.44717979 ; 33.17240143 ; 1821611607 ; 0.05267244 ; -0.33039984 ; 9.93114853 ; -0.00319268 ; 0.00744958 ; 0.00212845 ; -0.21547815 ; -0.16280572 ; 9.96945572 ; -0.01064225 ; 0.00957803 ; -0.00425690 ; %
1821617704.0,31.44717979,33.17240143,0.15514016570510608,0.026277878965460258,9.747708205162747,-0.18292708933582766,0.6097560095231004,0.30487829124044774,-0.031861870276602845,0.016755185461846785,9.63153760524298,-0.6707318969543079,0.4878048076184803,0.30487829124044774,-0.016312823444592003,-0.303617033444592,9.881316926555407,-0.18292708933582766,0.6097560095231004,0.30487829124044774,-0.137825415014064,-0.07557617501406401,9.774169644985935,-0.6707318969543079,0.4878048076184803,0.30487829124044774,31.44717979,33.17240143,1821617704.0,-0.00957681,-0.29688102,9.88805294,-0.00319268,0.01064225,0.00532113,-0.12928689,-0.06703765,9.78270817,-0.01170648,0.0085138,0.00532113,$ ; 31.44717979 ; 33.17240143 ; 1821617704 ; -0.00957681 ; -0.29688102 ; 9.88805294 ; -0.00319268 ; 0.01064225 ; 0.00532113 ; -0.12928689 ; -0.06703765 ; 9.78270817 ; -0.01170648 ; 0.00851380 ; 0.00532113 ; %
1821623802.0,31.63887215,33.1244812,0.16421519703001095,0.016466400815612944,9.728628963422087,-0.18292708933582766,0.6707318969543079,0.24390240380924014,-0.09287735196934184,0.01068372553427065,9.759603936022788,-0.4268294931450678,0.24390240380924014,0.4268294931450678,-0.006936293622320002,-0.31339411362231995,9.86196305637768,-0.18292708933582766,0.6707318969543079,0.24390240380924014,-0.20002458795776,-0.08031450795776,9.90350647204224,-0.4268294931450678,0.24390240380924014,0.4268294931450678,31.63887215,33.1244812,1821623802.0,0.0,-0.30645782,9.86889935,-0.00319268,0.01170648,0.0042569,-0.19153613,-0.07182605,9.91199493,-0.00744958,0.0042569,0.00744958,$ ; 31.63887215 ; 33.12448120 ; 1821623802 ; 0.00000000 ; -0.30645782 ; 9.86889935 ; -0.00319268 ; 0.01170648 ; 0.00425690 ; -0.19153613 ; -0.07182605 ; 9.91199493 ; -0.00744958 ; 0.00425690 ; 0.00744958 ; %
1821629900.0,31.44717979,33.1244812,0.1978458537517831,0.007221940029515154,9.728678385081869,0.0,0.6097560095231004,0.24390240380924014,0.04518813134586317,0.006890442801127313,9.694116462343986,-0.5487806950496878,0.30487829124044774,-0.0609758874312076,0.026782806555407997,-0.322770633444592,9.862163336555406,0.0,0.6097560095231004,0.24390240380924014,-0.061160897957759995,-0.08510290795776,9.83646889204224,-0.5487806950496878,0.30487829124044774,-0.0609758874312076,31.44717979,33.1244812,1821629900.0,0.03351882,-0.31603462,9.86889935,0.0,0.01064225,0.0042569,-0.05267244,-0.07661445,9.84495735,-0.00957803,0.00532113,-0.00106423,$ ; 31.44717979 ; 33.12448120 ; 1821629900 ; 0.03351882 ; -0.31603462 ; 9.86889935 ; 0.00000000 ; 0.01064225 ; 0.00425690 ; -0.05267244 ; -0.07661445 ; 9.84495735 ; -0.00957803 ; 0.00532113 ; -0.00106423 ; %
1821635998.0,31.25548935,33.22032547,0.19329023137485615,0.026511712315925293,9.728717585592806,0.0,0.6097560095231004,0.4878048076184803,-0.059555702805895436,0.010719745679815674,9.755018932448637,-0.9756096152369605,0.30487829124044774,-0.18292708933582766,0.02219468472712,-0.30341675527288,9.86236361472712,0.0,0.6097560095231004,0.4878048076184803,-0.166605906051056,-0.080414646051056,9.898617943948944,-0.9756096152369605,0.30487829124044774,-0.18292708933582766,31.25548935,33.22032547,1821635998.0,0.02873042,-0.29688102,9.86889935,0.0,0.01064225,0.0085138,-0.15801731,-0.07182605,9.90720654,-0.0170276,0.00532113,-0.00319268,$ ; 31.25548935 ; 33.22032547 ; 1821635998 ; 0.02873042 ; -0.29688102 ; 9.86889935 ; 0.00000000 ; 0.01064225 ; 0.00851380 ; -0.15801731 ; -0.07182605 ; 9.90720654 ; -0.01702760 ; 0.00532113 ; -0.00319268 ; %
1821642095.0,31.44717979,33.17240143,0.16021580982320183,-0.07864387176622521,9.77708215217002,-0.12195120190462007,0.4268294931450678,-0.0609758874312076,-0.11682529545947352,-0.03250366564262254,9.764218061867643,-0.8536584133323405,0.24390240380924014,0.0,-0.011524413444592001,-0.408961893444592,9.910047316555406,-0.12195120190462007,0.4268294931450678,-0.0609758874312076,-0.22401667501406403,-0.123460205014064,9.908244804985936,-0.8536584133323405,0.24390240380924014,0.0,31.44717979,33.17240143,1821642095.0,-0.0047884,-0.40222588,9.91678333,-0.00212845,0.00744958,-0.00106423,-0.21547815,-0.11492168,9.91678333,-0.01489915,0.0042569,0.0,$ ; 31.44717979 ; 33.17240143 ; 1821642095 ; -0.00478840 ; -0.40222588 ; 9.91678333 ; -0.00212845 ; 0.00744958 ; -0.00106423 ; -0.21547815 ; -0.11492168 ; 9.91678333 ; -0.01489915 ; 0.00425690 ; 0.00000000 ; %
